4.39;-0.557299;1.21976
4.4;-0.545086;1.22283
4.41;-0.532843;1.22577
4.42;-0.520571;1.22859
4.43;-0.508271;1.23127
4.44;-0.495946;1.23383
4.45;-0.483595;1.23626
4.46;-0.471221;1.23855
4.47;-0.458825;1.24073
4.48;-0.446407;1.24277
4.49;-0.43397;1.24468
4.5;-0.421514;1.24647
4.51;-0.409041;1.24813
4.52;-0.396552;1.24966
4.53;-0.384048;1.25106
4.54;-0.371531;1.25233
4.55;-0.359002;1.25348
4.56;-0.346462;1.2545
4.57;-0.333912;1.25539
4.58;-0.321354;1.25616
4.59;-0.308789;1.25679
4.6;-0.296219;1.25731
4.61;-0.283644;1.25769
4.62;-0.271065;1.25795
4.63;-0.258485;1.25808
4.64;-0.245904;1.25809
4.65;-0.233324;1.25797
4.66;-0.220745;1.25772
4.67;-0.20817;1.25735
4.68;-0.195599;1.25685
4.69;-0.183033;1.25623
4.7;-0.170475;1.25549
4.71;-0.157924;1.25462
4.72;-0.145383;1.25363
4.73;-0.132852;1.25252
4.74;-0.120333;1.25128
4.75;-0.107827;1.24992
4.76;-0.0953347;1.24843
4.77;-0.0828583;1.24683
4.78;-0.0703985;1.2451
4.79;-0.0579566;1.24326
4.8;-0.0455337;1.24129
4.81;-0.0331312;1.2392
4.82;-0.0207501;1.237
4.83;-0.00839163;1.23467
4.84;0.00394295;1.23223
4.85;0.0162525;1.22966
4.86;0.0285358;1.22698
4.87;0.0407918;1.22418
4.88;0.0530191;1.22127
4.89;0.0652168;1.21824
4.9;0.0773835;1.21509
4.91;0.0895182;1.21183
4.92;0.10162;1.20846
4.93;0.113687;1.20497
4.94;0.125719;1.20136
4.95;0.137714;1.19765
4.96;0.149671;1.19382
4.97;0.16159;1.18988
4.98;0.173468;1.18583
4.99;0.185306;1.18166
5;0.197101;1.17739
5.01;0.208853;1.17301
5.02;0.220561;1.16852
5.03;0.232224;1.16393
5.04;0.243839;1.15922
5.05;0.255408;1.15441
5.06;0.266927;1.1495
5.07;0.278397;1.14448
5.08;0.289817;1.13935
5.09;0.301184;1.13412
5.1;0.312499;1.12879
5.11;0.32376;1.12336
5.12;0.334966;1.11783
5.13;0.346116;1.11219
5.14;0.357209;1.10645
5.15;0.368245;1.10062
5.16;0.379221;1.09469
5.17;0.390138;1.08866
5.18;0.400994;1.08253
5.19;0.411788;1.07631
5.2;0.42252;1.06999
5.21;0.433188;1.06358
5.22;0.443791;1.05707
5.23;0.454329;1.05047
5.24;0.4648;1.04378
5.25;0.475204;1.037
5.26;0.48554;1.03013
5.27;0.495807;1.02317
5.28;0.506003;1.01612
5.29;0.516129;1.00899
5.3;0.526183;1.00176
5.31;0.536164;0.994457
5.32;0.546071;0.987064
5.33;0.555905;0.979587
5.34;0.565663;0.972028
5.35;0.575345;0.964386
5.36;0.58495;0.956664
5.37;0.594478;0.948861
5.38;0.603927;0.940979
5.39;0.613297;0.933019
5.4;0.622587;0.924981
5.41;0.631797;0.916868
5.42;0.640925;0.908678
5.43;0.64997;0.900415
5.44;0.658933;0.892078
5.45;0.667811;0.883668
5.46;0.676606;0.875187
5.47;0.685315;0.866636
5.48;0.693938;0.858015
5.49;0.702475;0.849325
5.5;0.710924;0.840568
5.51;0.719286;0.831745
5.52;0.727559;0.822856
5.53;0.735743;0.813902
5.54;0.743837;0.804886
5.55;0.75184;0.795806
5.56;0.759753;0.786666
5.57;0.767574;0.777465
5.58;0.775302;0.768205
5.59;0.782937;0.758887
5.6;0.79048;0.749511
5.61;0.797928;0.740079
5.62;0.805281;0.730592
5.63;0.812539;0.721052
5.64;0.819702;0.711458
5.65;0.826768;0.701812
5.66;0.833738;0.692116
5.67;0.84061;0.682369
5.68;0.847385;0.672574
5.69;0.854062;0.662732
5.7;0.86064;0.652842
5.71;0.867118;0.642908
5.72;0.873498;0.632929
5.73;0.879777;0.622906
5.74;0.885956;0.612842
5.75;0.892033;0.602736
5.76;0.89801;0.592591
5.77;0.903885;0.582406
5.78;0.909658;0.572184
5.79;0.915329;0.561925
5.8;0.920897;0.55163
5.81;0.926361;0.541301
5.82;0.931722;0.530938
5.83;0.93698;0.520543
5.84;0.942133;0.510116
5.85;0.947182;0.49966
5.86;0.952126;0.489175
5.87;0.956965;0.478661
5.88;0.961699;0.468121
5.89;0.966328;0.457555
5.9;0.97085;0.446965
5.91;0.975267;0.436351
5.92;0.979577;0.425714
5.93;0.983781;0.415056
5.94;0.987878;0.404379
5.95;0.991869;0.393682
5.96;0.995752;0.382967
5.97;0.999528;0.372235
5.98;1.0032;0.361488
5.99;1.00676;0.350726
6;1.01021;0.33995
6.01;1.01356;0.329162
6.02;1.01679;0.318363
6.03;1.01992;0.307553
6.04;1.02295;0.296734
6.05;1.02586;0.285908
6.06;1.02866;0.275074
6.07;1.03136;0.264234
6.08;1.03395;0.25339
6.09;1.03643;0.242542
6.1;1.0388;0.231692
6.11;1.04106;0.22084
6.12;1.04322;0.209988
6.13;1.04526;0.199136
6.14;1.0472;0.188286
6.15;1.04903;0.177439
6.16;1.05075;0.166596
6.17;1.05236;0.155758
6.18;1.05386;0.144926
6.19;1.05526;0.134102
6.2;1.05654;0.123285
6.21;1.05772;0.112478
6.22;1.05879;0.101681
6.23;1.05976;0.0908957
6.24;1.06061;0.0801227
6.25;1.06136;0.0693633
6.26;1.062;0.0586185
6.27;1.06253;0.0478892
6.28;1.06296;0.0371766
6.29;1.06328;0.0264817
6.3;1.06349;0.0158055
6.31;1.06359;0.00514908
6.32;1.06359;-0.00548658
6.33;1.06348;-0.0161004
6.34;1.06327;-0.0266915
6.35;1.06295;-0.0372587
6.36;1.06252;-0.0478011
6.37;1.06199;-0.0583176
6.38;1.06136;-0.0688073
6.39;1.06062;-0.0792692
6.4;1.05977;-0.0897022
6.41;1.05882;-0.100105
6.42;1.05777;-0.110478
6.43;1.05661;-0.120819
6.44;1.05535;-0.131127
6.45;1.05399;-0.141401
6.46;1.05253;-0.15164
6.47;1.05096;-0.161845
6.48;1.04929;-0.172012
6.49;1.04752;-0.182142
6.5;1.04565;-0.192233
6.51;1.04367;-0.202286
6.52;1.0416;-0.212297
6.53;1.03943;-0.222268
6.54;1.03715;-0.232197
6.55;1.03478;-0.242082
6.56;1.03231;-0.251924
6.57;1.02975;-0.26172
6.58;1.02708;-0.271471
6.59;1.02432;-0.281176
6.6;1.02146;-0.290833
6.61;1.0185;-0.300441
6.62;1.01545;-0.310001
6.63;1.0123;-0.31951
6.64;1.00906;-0.328968
6.65;1.00572;-0.338375
6.66;1.00229;-0.347729
6.67;0.998766;-0.35703
6.68;0.995149;-0.366276
6.69;0.991441;-0.375467
6.7;0.98764;-0.384603
6.71;0.983749;-0.393681
6.72;0.979767;-0.402703
6.73;0.975695;-0.411666
6.74;0.971534;-0.42057
6.75;0.967284;-0.429414
6.76;0.962946;-0.438197
6.77;0.95852;-0.44692
6.78;0.954007;-0.45558
6.79;0.949409;-0.464177
6.8;0.944724;-0.472711
6.81;0.939955;-0.481181
6.82;0.935101;-0.489585
6.83;0.930163;-0.497924
6.84;0.925143;-0.506196
6.85;0.920039;-0.514402
6.86;0.914855;-0.522539
6.87;0.909589;-0.530609
6.88;0.904243;-0.538609
6.89;0.898817;-0.546539
6.9;0.893312;-0.554398
6.91;0.887729;-0.562187
6.92;0.882069;-0.569904
6.93;0.876331;-0.577549
6.94;0.870518;-0.58512
6.95;0.864629;-0.592618
6.96;0.858666;-0.600042
6.97;0.852629;-0.607391
6.98;0.846518;-0.614665
6.99;0.840336;-0.621863
7;0.834081;-0.628984
7.01;0.827756;-0.636028
7.02;0.821361;-0.642995
7.03;0.814897;-0.649883
7.04;0.808364;-0.656693
7.05;0.801763;-0.663424
7.06;0.795095;-0.670075
7.07;0.788362;-0.676645
7.08;0.781563;-0.683135
7.09;0.774699;-0.689544
7.1;0.767772;-0.695871
7.11;0.760782;-0.702116
7.12;0.75373;-0.708278
7.13;0.746617;-0.714357
7.14;0.739443;-0.720353
7.15;0.73221;-0.726264
7.16;0.724918;-0.732092
7.17;0.717569;-0.737834
7.18;0.710162;-0.743491
7.19;0.702699;-0.749063
7.2;0.695181;-0.754549
7.21;0.687608;-0.759949
